code,district,short,parent_code,pinyin,parent_id
652303,米泉市,,652300,miquanshi,3519
652323,呼图壁县,,652300,hutubixian,3519
652324,玛纳斯县,,652300,manasixian,3519
652325,奇台县,,652300,qitaixian,3519
652327,吉木萨尔县,,652300,jimusaerxian,3519
652328,木垒哈萨克自治县,,652300,muleihasakezizhixian,3519
652329,其它区,,652300,qitaqu,3519
652700,博尔塔拉蒙古自治州,,650000,boertalamengguzizhizhou,3491
652701,博乐市,,652700,boleshi,3529
652722,精河县,,652700,jinghexian,3529
652723,温泉县,,652700,wenquanxian,3529
652724,其它区,,652700,qitaqu,3529
652800,巴音郭楞蒙古自治州,,650000,bayinguolengmengguzizhizhou,3491
652801,库尔勒市,,652800,kuerleshi,3534
652822,轮台县,,652800,luntaixian,3534
652823,尉犁县,,652800,weilixian,3534
652824,若羌县,,652800,ruoqiangxian,3534
652825,且末县,,652800,qiemoxian,3534
652826,焉耆回族自治县,,652800,yanhuizuzizhixian,3534
652827,和静县,,652800,hejingxian,3534
652828,和硕县,,652800,heshuoxian,3534
652829,博湖县,,652800,bohuxian,3534
652830,其它区,,652800,qitaqu,3534
652900,阿克苏地区,,650000,akesudiqu,3491
652901,阿克苏市,,652900,akesushi,3545
652922,温宿县,,652900,wensuxian,3545
652923,库车县,,652900,kuchexian,3545
652924,沙雅县,,652900,shayaxian,3545
652925,新和县,,652900,xinhexian,3545
652926,拜城县,,652900,baichengxian,3545
652927,乌什县,,652900,wushixian,3545
652928,阿瓦提县,,652900,awatixian,3545
652929,柯坪县,,652900,kepingxian,3545
652930,其它区,,652900,qitaqu,3545
653000,克孜勒苏柯尔克孜自治州,,650000,kezilesukeerkezizizhizhou,3491
653001,阿图什市,,653000,atushishi,3556
653022,阿克陶县,,653000,aketaoxian,3556
653023,阿合奇县,,653000,aheqixian,3556
653024,乌恰县,,653000,wuqiaxian,3556
653025,其它区,,653000,qitaqu,3556
653100,喀什地区,,650000,kashidiqu,3491
653101,喀什市,,653100,kashishi,3562
653121,疏附县,,653100,shufuxian,3562
653122,疏勒县,,653100,shulexian,3562
653123,英吉沙县,,653100,yingjishaxian,3562
653124,泽普县,,653100,zepuxian,3562
653125,莎车县,,653100,shachexian,3562
653126,叶城县,,653100,yechengxian,3562
653127,麦盖提县,,653100,maigaitixian,3562
653128,岳普湖县,,653100,yuepuhuxian,3562
653129,伽师县,,653100,shixian,3562
653130,巴楚县,,653100,bachuxian,3562
653131,塔什库尔干塔吉克自治县,,653100,tashikuergantajikezizhixian,3562
653132,其它区,,653100,qitaqu,3562
653200,和田地区,,650000,hetiandiqu,3491
653201,和田市,,653200,hetianshi,3576
653221,和田县,,653200,hetianxian,3576
653222,墨玉县,,653200,moyuxian,3576
653223,皮山县,,653200,pishanxian,3576
653224,洛浦县,,653200,luopuxian,3576
653225,策勒县,,653200,celexian,3576
653226,于田县,,653200,yutianxian,3576
653227,民丰县,,653200,minfengxian,3576
653228,其它区,,653200,qitaqu,3576
654000,伊犁哈萨克自治州,,650000,yilihasakezizhizhou,3491
654002,伊宁市,,654000,yiningshi,3586
654003,奎屯市,,654000,kuitunshi,3586
654021,伊宁县,,654000,yiningxian,3586
654022,察布查尔锡伯自治县,,654000,chabuchaerxibozizhixian,3586
654023,霍城县,,654000,huochengxian,3586
654024,巩留县,,654000,gongliuxian,3586
654025,新源县,,654000,xinyuanxian,3586
654026,昭苏县,,654000,zhaosuxian,3586
654027,特克斯县,,654000,tekesixian,3586
654028,尼勒克县,,654000,nilekexian,3586
654029,其它区,,654000,qitaqu,3586
654200,塔城地区,,650000,tachengdiqu,3491
654201,塔城市,,654200,tachengshi,3598
654202,乌苏市,,654200,wusushi,3598
654221,额敏县,,654200,eminxian,3598
654223,沙湾县,,654200,shawanxian,3598
654224,托里县,,654200,tuolixian,3598
654225,裕民县,,654200,yuminxian,3598
654226,和布克赛尔蒙古自治县,,654200,hebukesaiermengguzizhixian,3598
654227,其它区,,654200,qitaqu,3598
654300,阿勒泰地区,,650000,aletaidiqu,3491
654301,阿勒泰市,,654300,aletaishi,3607
654321,布尔津县,,654300,buerjinxian,3607
654322,富蕴县,,654300,fuyunxian,3607
654323,福海县,,654300,fuhaixian,3607
654324,哈巴河县,,654300,habahexian,3607
654325,青河县,,654300,qinghexian,3607
654326,吉木乃县,,654300,jimunaixian,3607
654327,其它区,,654300,qitaqu,3607
659001,石河子市,,650000,shihezishi,3491
659002,阿拉尔市,,650000,alaershi,3491
659003,图木舒克市,,650000,tumushukeshi,3491
659004,五家渠市,,650000,wujiaqushi,3491
710000,台湾省,台,0,taiwansheng,null
710100,台北市,,710000,taibeishi,3620
710101,中正区,,710100,zhongzhengqu,3621
710102,大同区,,710100,datongqu,3621
710103,中山区,,710100,zhongshanqu,3621
710104,松山区,,710100,songshanqu,3621
710105,大安区,,710100,daanqu,3621
710106,万华区,,710100,wanhuaqu,3621
710107,信义区,,710100,xinyiqu,3621
710108,士林区,,710100,shilinqu,3621
710109,北投区,,710100,beitouqu,3621
710110,内湖区,,710100,neihuqu,3621
710111,南港区,,710100,nangangqu,3621
710112,文山区,,710100,wenshanqu,3621
710113,其它区,,710100,qitaqu,3621
710200,高雄市,,710000,gaoxiongshi,3620
710201,新兴区,,710200,xinxingqu,3635
710202,前金区,,710200,qianjinqu,3635
710203,芩雅区,,710200,yaqu,3635
710204,盐埕区,,710200,yanqu,3635
710205,鼓山区,,710200,gushanqu,3635
710206,旗津区,,710200,qijinqu,3635
710207,前镇区,,710200,qianzhenqu,3635
710208,三民区,,710200,sanminqu,3635
710209,左营区,,710200,zuoyingqu,3635
710210,楠梓区,,710200,qu,3635
710211,小港区,,710200,xiaogangqu,3635
710212,其它区,,710200,qitaqu,3635
710300,台南市,,710000,tainanshi,3620
710301,中西区,,710300,zhongxiqu,3648
710302,东区,,710300,dongqu,3648
710303,南区,,710300,nanqu,3648
710304,北区,,710300,beiqu,3648
710305,安平区,,710300,anpingqu,3648
710306,安南区,,710300,annanqu,3648
710307,其它区,,710300,qitaqu,3648
710400,台中市,,710000,taizhongshi,3620
710401,中区,,710400,zhongqu,3656
710402,东区,,710400,dongqu,3656
710403,南区,,710400,nanqu,3656
710404,西区,,710400,xiqu,3656
710405,北区,,710400,beiqu,3656
710406,北屯区,,710400,beitunqu,3656
710407,西屯区,,710400,xitunqu,3656
710408,南屯区,,710400,nantunqu,3656
710409,其它区,,710400,qitaqu,3656
710500,金门县,,710000,jinmenxian,3620
710600,南投县,,710000,nantouxian,3620
710700,基隆市,,710000,jilongshi,3620
710701,仁爱区,,710700,renaiqu,3668
710702,信义区,,710700,xinyiqu,3668
710703,中正区,,710700,zhongzhengqu,3668
710704,中山区,,710700,zhongshanqu,3668
710705,安乐区,,710700,anlequ,3668
710706,暖暖区,,710700,nuannuanqu,3668
710707,七堵区,,710700,qiduqu,3668
710708,其它区,,710700,qitaqu,3668
710800,新竹市,,710000,xinzhushi,3620
710801,东区,,710800,dongqu,3677
710802,北区,,710800,beiqu,3677
710803,香山区,,710800,xiangshanqu,3677
710804,其它区,,710800,qitaqu,3677
710900,嘉义市,,710000,jiayishi,3620
710901,东区,,710900,dongqu,3682
710902,西区,,710900,xiqu,3682
710903,其它区,,710900,qitaqu,3682
711100,新北市,,710000,xinbeishi,3620
711200,宜兰县,,710000,yilanxian,3620
711300,新竹县,,710000,xinzhuxian,3620
711400,桃园县,,710000,taoyuanxian,3620
711500,苗栗县,,710000,miaolixian,3620
711700,彰化县,,710000,zhanghuaxian,3620
711900,嘉义县,,710000,jiayixian,3620
712100,云林县,,710000,yunlinxian,3620
712400,屏东县,,710000,pingdongxian,3620
712500,台东县,,710000,taidongxian,3620
712600,花莲县,,710000,hualianxian,3620
712700,澎湖县,,710000,penghuxian,3620
810000,香港特别行政区,港,0,xianggangtebiexingzhengqu,null
810100,香港岛,,810000,xianggangdao,3698
810101,中西区,,810100,zhongxiqu,3699
810102,湾仔,,810100,wanzi,3699
810103,东区,,810100,dongqu,3699
810104,南区,,810100,nanqu,3699
810200,九龙,,810000,jiulong,3698
810201,九龙城区,,810200,jiulongchengqu,3704
810202,油尖旺区,,810200,youjianwangqu,3704
810203,深水埗区,,810200,,3704
810204,黄大仙区,,810200,huangdaxianqu,3704
810205,观塘区,,810200,guantangqu,3704
810300,新界,,810000,xinjie,3698
810301,北区,,810300,beiqu,3710
810302,大埔区,,810300,dapuqu,3710
810303,沙田区,,810300,shatianqu,3710
810304,西贡区,,810300,xigongqu,3710
810305,元朗区,,810300,yuanlangqu,3710
810306,屯门区,,810300,tunmenqu,3710
810307,荃湾区,,810300,wanqu,3710
810308,葵青区,,810300,kuiqingqu,3710
810309,离岛区,,810300,lidaoqu,3710
820000,澳门特别行政区,澳,0,aomentebiexingzhengqu,null
820100,澳门半岛,,820000,aomenbandao,3720
820200,离岛,,820000,lidao,3720
310200,上海石楠路,,310000,shanghaishinanlu,null
310300,上海浦西,,310000,shanghaipuxi,null
310400,上海浦东,,310000,shanghaipudong,null
321400,邳州,,320000,pizhou,null
321500,邳州,,320000,pizhou,null
